Time.time,Fish.FishCount,Fish.FishCountMale,Fish.FishCountFemale,Fish.meanViewRadius,Fish.meanImpulseTime,Fish.meanKyuukaku,Fish.meanSoshakuJikan,Fish.meanMatingRestJikan,Fish.meanMatingAge,Fish.meanJumyo,Fish.meanPotentialBenefitOfMovement,Fish.meanMinimumEnergyToMate,Fish.meanMinimumLifeToEat,Fish.meanRelativeBenefitParameter,Fish.meanRelativeCostParameter,Fish.meanMinimumDistanceFromPredator,Predator.FishCount, Predator.FishCountMale, Predator.FishCountFemale,Predator.meanViewRadius,Predator.meanImpulseTime,Predator.meanSoshakuJikan,Predator.meanMatingRestJikan,Predator.meanMatingAge,Predator.meanJumyo,Predator.meanPotentialBenefitOfMovement,Predator.meanMinimumEnergyToMate,Predator.meanMinimumLifeToEat,Predator.meanRelativeBenefitParameter,Predator.meanRelativeCostParameter
26.56071,938,466,472,2.994047,2.9506,30.2249,7.794012,7.483387,29.55742,150.0363,4.377744,50.13347,21.08576,0.03908708,0.03840273,3.03826,20,10,10,2.86257,3.136477,4.313315,7.074906,27.71373,186.3574,7.984282,26.34638,25.20329,0.03371592,0.03852431
27.55497,938,465,473,2.992194,2.952216,30.29388,7.791071,7.476766,29.44864,150.1812,4.382801,50.01798,21.03119,0.03910571,0.0383739,3.033344,20,10,10,2.86257,3.136477,4.313315,7.074906,27.71373,186.3574,7.984282,26.34638,25.20329,0.03371592,0.03852431
28.57732,936,462,474,2.990361,2.962728,30.31003,7.760247,7.461509,29.34511,150.0567,4.388593,49.98175,21.06425,0.03899585,0.03824697,3.018401,20,10,10,2.86257,3.136477,4.313315,7.074906,27.71373,186.3574,7.984282,26.34638,25.20329,0.03371592,0.03852431
29.6037,922,456,466,2.986951,2.979381,30.40944,7.758235,7.468083,29.32312,150.1899,4.372612,49.85686,21.01796,0.03909207,0.03816199,3.014764,20,10,10,2.86257,3.136477,4.313315,7.074906,27.71373,186.3574,7.984282,26.34638,25.20329,0.03371592,0.03852431
30.6471,905,448,457,2.98477,2.999159,30.41568,7.744959,7.468056,29.24858,150.1512,4.364221,49.90383,21.01408,0.03923497,0.03809723,3.003503,20,10,10,2.86257,3.136477,4.313315,7.074906,27.71373,186.3574,7.984282,26.34638,25.20329,0.03371592,0.03852431
31.64669,895,444,451,2.98444,3.006797,30.49607,7.735732,7.469491,29.22919,150.2696,4.366259,50.02428,21.02664,0.03938847,0.03826139,3.005165,20,10,10,2.86257,3.136477,4.313315,7.074906,27.71373,186.3574,7.984282,26.34638,25.20329,0.03371592,0.03852431
32.6483,873,435,438,2.978992,3.02779,30.53448,7.728793,7.472264,29.21441,150.2726,4.362802,49.96959,21.01464,0.039408,0.03806014,2.996731,20,10,10,2.86257,3.136477,4.313315,7.074906,27.71373,186.3574,7.984282,26.34638,25.20329,0.03371592,0.03852431
33.64553,864,430,434,2.977316,3.031614,30.70017,7.753194,7.493064,29.1556,150.2182,4.355734,49.76077,20.88943,0.03934513,0.0378949,2.990721,20,10,10,2.86257,3.136477,4.313315,7.074906,27.71373,186.3574,7.984282,26.34638,25.20329,0.03371592,0.03852431
34.66105,842,419,423,2.972782,3.040063,30.7312,7.784813,7.503897,29.15229,150.3824,4.361698,49.3989,20.83233,0.03972784,0.03801036,2.980923,20,10,10,2.86257,3.136477,4.313315,7.074906,27.71373,186.3574,7.984282,26.34638,25.20329,0.03371592,0.03852431
35.74062,825,411,414,2.969942,3.037924,30.8551,7.785734,7.492555,29.23492,150.4482,4.345438,49.15998,20.82397,0.03969624,0.03777622,2.97752,20,10,10,2.86257,3.136477,4.313315,7.074906,27.71373,186.3574,7.984282,26.34638,25.20329,0.03371592,0.03852431
36.69665,810,403,407,2.966135,3.043106,30.78601,7.767794,7.472725,29.14067,150.3593,4.353034,49.09459,20.8416,0.03997423,0.03790209,2.963667,20,10,10,2.86257,3.136477,4.313315,7.074906,27.71373,186.3574,7.984282,26.34638,25.20329,0.03371592,0.03852431
37.79741,792,396,396,2.96343,3.037971,30.85482,7.77745,7.452715,29.09664,150.0875,4.332263,48.92004,20.87124,0.04013741,0.0380159,2.958986,22,12,10,2.910117,3.105471,4.368819,7.312881,26.96074,183.4039,8.17533,26.60999,26.02811,0.03521861,0.03614251
38.7808,772,384,388,2.965906,3.028193,30.84608,7.792467,7.469792,29.04204,149.8372,4.309673,48.94788,20.91684,0.04021465,0.03809262,2.965981,22,12,10,2.910117,3.105471,4.368819,7.312881,26.96074,183.4039,8.17533,26.60999,26.02811,0.03521861,0.03614251
39.76271,753,372,381,2.971931,3.029198,30.84491,7.834768,7.467352,29.09855,149.6096,4.317152,48.79037,20.76685,0.04014479,0.03810308,2.958979,22,12,10,2.910117,3.105471,4.368819,7.312881,26.96074,183.4039,8.17533,26.60999,26.02811,0.03521861,0.03614251
40.80101,708,351,357,2.96831,2.994599,30.86891,7.761577,7.404838,28.88213,149.8439,4.330527,48.11761,20.82677,0.04039609,0.03803942,2.936484,22,12,10,2.910117,3.105471,4.368819,7.312881,26.96074,183.4039,8.17533,26.60999,26.02811,0.03521861,0.03614251
41.81643,691,343,348,2.972044,2.986259,30.83541,7.760029,7.400745,28.85406,149.6041,4.315802,47.90418,20.92246,0.04031234,0.03793122,2.933749,22,12,10,2.910117,3.105471,4.368819,7.312881,26.96074,183.4039,8.17533,26.60999,26.02811,0.03521861,0.03614251
42.81586,671,334,337,2.966367,2.964201,30.62867,7.756322,7.387941,28.82643,149.516,4.316829,48.07854,20.90126,0.04031891,0.03737152,2.923677,22,12,10,2.910117,3.105471,4.368819,7.312881,26.96074,183.4039,8.17533,26.60999,26.02811,0.03521861,0.03614251
43.83778,649,323,326,2.961689,2.954304,30.51654,7.774446,7.365872,28.9003,149.4129,4.3086,48.25245,20.99926,0.04047013,0.037292,2.932766,22,12,10,2.910117,3.105471,4.368819,7.312881,26.96074,183.4039,8.17533,26.60999,26.02811,0.03521861,0.03614251
44.8589,630,317,313,2.967591,2.941696,30.47738,7.77351,7.370932,28.9205,149.4547,4.324094,48.19557,20.94475,0.0404752,0.03734805,2.921149,22,12,10,2.910117,3.105471,4.368819,7.312881,26.96074,183.4039,8.17533,26.60999,26.02811,0.03521861,0.03614251
45.86012,620,313,307,2.964918,2.940481,30.50343,7.770053,7.370494,28.94396,149.4992,4.309092,48.03699,20.88821,0.04062365,0.03754066,2.929551,22,12,10,2.910117,3.105471,4.368819,7.312881,26.96074,183.4039,8.17533,26.60999,26.02811,0.03521861,0.03614251
46.89928,603,306,297,2.964025,2.940684,30.68703,7.727069,7.361406,28.91865,149.7263,4.302902,48.32407,20.84687,0.04083134,0.03771865,2.938032,22,12,10,2.910117,3.105471,4.368819,7.312881,26.96074,183.4039,8.17533,26.60999,26.02811,0.03521861,0.03614251
47.9029,597,302,295,2.967376,2.944188,30.78715,7.739781,7.332635,28.91002,150.0251,4.306797,48.12735,20.8631,0.04079277,0.03769097,2.930623,22,12,10,2.910117,3.105471,4.368819,7.312881,26.96074,183.4039,8.17533,26.60999,26.02811,0.03521861,0.03614251
48.90091,588,298,290,2.967195,2.945078,30.90692,7.730412,7.328839,28.91566,149.9172,4.311795,48.06656,20.88522,0.04089058,0.03777486,2.92615,22,12,10,2.910117,3.105471,4.368819,7.312881,26.96074,183.4039,8.17533,26.60999,26.02811,0.03521861,0.03614251
49.92179,579,295,284,2.964804,2.953375,31.08256,7.745477,7.334049,28.87973,149.8972,4.291914,48.13528,20.97187,0.04071939,0.03774035,2.924554,22,12,10,2.910117,3.105471,4.368819,7.312881,26.96074,183.4039,8.17533,26.60999,26.02811,0.03521861,0.03614251
50.94033,560,285,275,2.972127,2.966086,31.37947,7.730901,7.331159,28.83602,149.7882,4.286,48.27022,21.06747,0.04081465,0.03763116,2.925573,22,12,10,2.910117,3.105471,4.368819,7.312881,26.96074,183.4039,8.17533,26.60999,26.02811,0.03521861,0.03614251
51.96177,549,282,267,2.972427,2.96659,31.64424,7.763547,7.363741,28.92909,149.644,4.28,48.47191,21.20476,0.04101592,0.03746405,2.922284,22,12,10,2.910117,3.105471,4.368819,7.312881,26.96074,183.4039,8.17533,26.60999,26.02811,0.03521861,0.03614251
52.98129,543,281,262,2.96876,2.967871,31.86601,7.741112,7.394838,28.88691,149.6544,4.282435,48.32872,21.19851,0.04104516,0.0375596,2.914137,22,12,10,2.910117,3.105471,4.368819,7.312881,26.96074,183.4039,8.17533,26.60999,26.02811,0.03521861,0.03614251
53.99508,534,276,258,2.972137,2.963142,32.05919,7.748299,7.384249,28.83937,149.441,4.267382,48.22841,21.10878,0.04121374,0.03756073,2.920923,22,12,10,2.910117,3.105471,4.368819,7.312881,26.96074,183.4039,8.17533,26.60999,26.02811,0.03521861,0.03614251
54.99668,522,269,253,2.96728,2.965151,32.24178,7.78642,7.437341,28.85824,148.903,4.26842,48.66835,21.14271,0.04180495,0.03757809,2.9431,22,12,10,2.910117,3.105471,4.368819,7.312881,26.96074,183.4039,8.17533,26.60999,26.02811,0.03521861,0.03614251
56.0183,508,261,247,2.968117,2.960534,32.47877,7.784831,7.453371,28.9681,148.9397,4.256003,48.59649,21.08768,0.04182517,0.03742088,2.93413,22,12,10,2.910117,3.105471,4.368819,7.312881,26.96074,183.4039,8.17533,26.60999,26.02811,0.03521861,0.03614251
57.02055,499,257,242,2.964903,2.949509,32.57307,7.806654,7.45688,28.95688,149.0474,4.240183,48.46022,21.10874,0.04187166,0.03745036,2.934696,22,12,10,2.910117,3.105471,4.368819,7.312881,26.96074,183.4039,8.17533,26.60999,26.02811,0.03521861,0.03614251
58.04163,490,251,239,2.973093,2.935807,32.67372,7.790924,7.513414,28.871,149.0365,4.203691,48.54291,20.99923,0.04215655,0.03710451,2.92765,22,12,10,2.910117,3.105471,4.368819,7.312881,26.96074,183.4039,8.17533,26.60999,26.02811,0.03521861,0.03614251
59.05523,482,248,234,2.973078,2.925115,32.8073,7.799002,7.536721,28.96956,149.2237,4.199201,48.43177,20.98498,0.04241183,0.03692772,2.935243,22,12,10,2.910117,3.105471,4.368819,7.312881,26.96074,183.4039,8.17533,26.60999,26.02811,0.03521861,0.03614251
