Time.time,Fish.FishCount,Fish.FishCountMale,Fish.FishCountFemale,Fish.meanViewRadius,Fish.meanImpulseTime,Fish.meanKyuukaku,Fish.meanSoshakuJikan,Fish.meanMatingRestJikan,Fish.meanMatingAge,Fish.meanJumyo,Fish.meanPotentialBenefitOfMovement,Fish.meanMinimumEnergyToMate,Fish.meanMinimumLifeToEat,Fish.meanRelativeBenefitParameter,Fish.meanRelativeCostParameter,Fish.meanMinimumDistanceFromPredator,Fish.meanEnergyToGiveBirth,Fish.meanNumberOfChildren,Fish.meanMaxEnergy,Fish.meanInitialEnergy,Predator.FishCount, Predator.FishCountMale, Predator.FishCountFemale,Predator.meanViewRadius,Predator.meanImpulseTime,Predator.meanSoshakuJikan,Predator.meanMatingRestJikan,Predator.meanMatingAge,Predator.meanJumyo,Predator.meanPotentialBenefitOfMovement,Predator.meanMinimumEnergyToMate,Predator.meanMinimumLifeToEat,Predator.meanRelativeBenefitParameter,Predator.meanRelativeCostParameter,Predator.meanEnergyToGiveBirth,Predator.meanNumberOfChildren,Predator.meanMaxEnergy,Predator.meanInitialEnergy
27.41594,648,322,326,5.015178,3.026289,29.71244,7.8581,4.807865,9.778646,250.2102,4.618481,28.58055,20.62326,0.03821119,0.03825037,3.078406,98.528853.050925199.630546.13182,20,10,10,4.888807,3.565218,5.537947,7.149179,27.31136,199.5776,7.644766,23.18085,15.55162,0.04022836,0.0388276295.140832.9194.111750
28.1226,638,319,319,5.020274,3.041808,29.71633,7.850039,4.825871,9.778375,250.301,4.620149,28.55916,20.66766,0.03803185,0.03820201,3.092991,98.494993.053291199.769846.34845,20,10,10,4.888807,3.565218,5.537947,7.149179,27.31136,199.5776,7.644766,23.18085,15.55162,0.04022836,0.0388276295.140832.9194.111750
29.73258,624,316,308,5.016298,3.059378,29.73499,7.877788,4.797843,9.792389,250.4966,4.58572,28.71616,20.58352,0.0382071,0.03767795,3.083795,98.974693.052885200.294746.75947,20,10,10,4.888807,3.565218,5.537947,7.149179,27.31136,199.5776,7.644766,23.18085,15.55162,0.04022836,0.0388276295.140832.9194.111750
30.75258,610,311,299,5.014999,3.084183,29.83715,7.852366,4.798749,9.801645,250.4501,4.598622,28.90252,20.53835,0.03821695,0.03765511,3.081187,98.80173.049181200.333246.94762,20,10,10,4.888807,3.565218,5.537947,7.149179,27.31136,199.5776,7.644766,23.18085,15.55162,0.04022836,0.0388276295.140832.9194.111750
32.28184,599,307,292,5.017208,3.103891,29.74211,7.821945,4.806208,9.804068,250.5969,4.573278,28.92322,20.57074,0.03844106,0.03792256,3.050533,99.145163.0601200.215946.96185,20,10,10,4.888807,3.565218,5.537947,7.149179,27.31136,199.5776,7.644766,23.18085,15.55162,0.04022836,0.0388276295.140832.9194.111750
33.61518,590,302,288,5.020879,3.122835,29.78397,7.783419,4.804913,9.783208,250.7405,4.549695,28.83419,20.44327,0.03864412,0.03804106,3.037608,98.962333.057627200.247946.77631,20,10,10,4.888807,3.565218,5.537947,7.149179,27.31136,199.5776,7.644766,23.18085,15.55162,0.04022836,0.0388276295.140832.9194.111750
34.94851,580,295,285,5.020991,3.151171,29.85978,7.845868,4.795058,9.744198,250.8972,4.561191,28.84754,20.5623,0.03886889,0.03789357,3.026767,99.005893.065517200.345246.55255,20,10,10,4.888807,3.565218,5.537947,7.149179,27.31136,199.5776,7.644766,23.18085,15.55162,0.04022836,0.0388276295.140832.9194.111750
36.28184,557,284,273,5.020573,3.182168,29.98168,7.861645,4.805444,9.794203,250.8735,4.524814,28.81357,20.48851,0.03921806,0.03776004,3.02544,98.932623.050269200.288546.68563,20,10,10,4.888807,3.565218,5.537947,7.149179,27.31136,199.5776,7.644766,23.18085,15.55162,0.04022836,0.0388276295.140832.9194.111750
37.61518,546,279,267,5.01695,3.184968,30.1035,7.852329,4.823485,9.789537,250.9328,4.547711,28.73906,20.45544,0.03930087,0.03767091,3.012495,98.73053.031136199.753146.91181,20,10,10,4.888807,3.565218,5.537947,7.149179,27.31136,199.5776,7.644766,23.18085,15.55162,0.04022836,0.0388276295.140832.9194.111750
38.94851,521,268,253,5.008736,3.190595,29.95524,7.874166,4.830914,9.786388,251.1122,4.526481,28.78061,20.48989,0.03943261,0.03805866,2.967365,98.983832.990403199.845747.54191,21,11,10,4.873518,3.50697,5.38452,7.145049,27.50131,198.5518,7.679506,22.13734,15.52319,0.03979434,0.0375117595.55273199.132450.27655
40.28184,503,259,244,5.006578,3.193692,30.06609,7.85848,4.828461,9.823016,250.6568,4.529428,28.97631,20.47395,0.03964875,0.03825388,2.955649,99.085552.974154200.391347.70432,21,11,10,4.873518,3.50697,5.38452,7.145049,27.50131,198.5518,7.679506,22.13734,15.52319,0.03979434,0.0375117595.55273199.132450.27655
41.61518,494,254,240,4.999202,3.177547,29.72759,7.895649,4.871076,9.853358,250.6539,4.516414,28.98258,20.54581,0.03969176,0.03798743,2.94134,99.104192.971659200.305747.81216,21,11,10,4.873518,3.50697,5.38452,7.145049,27.50131,198.5518,7.679506,22.13734,15.52319,0.03979434,0.0375117595.55273199.132450.27655
42.94099,465,236,229,4.998218,3.166428,29.73277,7.927068,4.896457,9.867355,251.0231,4.491249,28.99672,20.42092,0.03979857,0.03734384,2.92419,99.6042.941935200.472548.45278,26,12,14,4.918334,3.632472,5.547304,7.594125,26.36629,191.6451,7.792825,20.00948,14.03221,0.04108474,0.0399356497.602172.615385197.290244.79333
44.27433,440,224,216,4.992925,3.144437,30.08704,8.000681,4.908052,9.823871,251.1921,4.449733,28.94771,20.49354,0.04009258,0.03748902,2.911459,100.24832.956817199.376848.31962,26,12,14,4.918334,3.632472,5.547304,7.594125,26.36629,191.6451,7.792825,20.00948,14.03221,0.04108474,0.0399356497.602172.615385197.290244.79333
45.60766,424,218,206,4.994753,3.121415,29.99748,7.962521,4.890538,9.81174,250.998,4.42722,29.16354,20.51772,0.03991005,0.03716597,2.909349,100.42722.962264199.372648.39503,26,12,14,4.918334,3.632472,5.547304,7.594125,26.36629,191.6451,7.792825,20.00948,14.03221,0.04108474,0.0399356497.602172.615385197.290244.79333
46.79062,398,205,193,4.981169,3.059877,30.08697,7.990636,4.873013,9.863995,250.5296,4.409104,29.23424,20.5094,0.0402393,0.03746356,2.918212,100.57382.964824198.950548.55372,26,12,14,4.918334,3.632472,5.547304,7.594125,26.36629,191.6451,7.792825,20.00948,14.03221,0.04108474,0.0399356497.602172.615385197.290244.79333
47.81635,388,199,189,4.987418,3.04157,30.05219,8.029459,4.88189,9.861478,250.8626,4.409261,29.17903,20.45314,0.04040899,0.03741644,2.918844,100.64672.971649198.41748.52517,26,12,14,4.918334,3.632472,5.547304,7.594125,26.36629,191.6451,7.792825,20.00948,14.03221,0.04108474,0.0399356497.602172.615385197.290244.79333
48.94412,364,189,175,4.993692,2.952464,29.82165,8.031114,4.852515,9.832102,250.7274,4.378704,29.10143,20.35861,0.04087244,0.03768205,2.934549,100.6852.986263198.432348.42792,26,12,14,4.918334,3.632472,5.547304,7.594125,26.36629,191.6451,7.792825,20.00948,14.03221,0.04108474,0.0399356497.602172.615385197.290244.79333
50.06821,353,181,172,4.988547,2.946087,29.97514,8.030826,4.837995,9.83884,250.572,4.389708,29.11482,20.35362,0.04053581,0.03771522,2.925409,100.8613197.44748.347,26,12,14,4.918334,3.632472,5.547304,7.594125,26.36629,191.6451,7.792825,20.00948,14.03221,0.04108474,0.0399356497.602172.615385197.290244.79333
51.4011,346,178,168,4.994414,2.9293,29.97333,8.004938,4.810628,9.881462,250.6608,4.407884,29.28128,20.27594,0.04032337,0.03788614,2.919464,101.14582.985549197.478748.42493,26,12,14,4.918334,3.632472,5.547304,7.594125,26.36629,191.6451,7.792825,20.00948,14.03221,0.04108474,0.0399356497.602172.615385197.290244.79333
52.5675,340,177,163,4.992607,2.942054,30.09237,8.010838,4.790164,9.860395,250.4849,4.417048,29.25733,20.23489,0.0402241,0.03797586,2.904649,101.6532.970588197.366348.52044,26,12,14,4.918334,3.632472,5.547304,7.594125,26.36629,191.6451,7.792825,20.00948,14.03221,0.04108474,0.0399356497.602172.615385197.290244.79333
53.62456,335,175,160,4.988215,2.958573,29.94877,7.998949,4.75326,9.840678,250.5688,4.423435,29.21779,20.22653,0.04024184,0.03776962,2.906166,101.79712.979104197.75248.55268,26,12,14,4.918334,3.632472,5.547304,7.594125,26.36629,191.6451,7.792825,20.00948,14.03221,0.04108474,0.0399356497.602172.615385197.290244.79333
54.80719,327,169,158,4.998067,2.968574,30.15435,7.987886,4.746926,9.905658,251.0255,4.453633,29.27462,20.28864,0.03976464,0.03802449,2.911559,101.62932.978593198.160248.894,23,11,12,4.879494,3.586226,5.483937,7.299693,26.78186,195.5845,7.675734,21.07376,14.46349,0.0393961,0.0374039396.268322.826087199.471347.79719
56.14052,322,167,155,5.000938,2.962898,30.31088,7.96947,4.708706,9.886616,250.9608,4.477383,29.38897,20.3365,0.03955377,0.03832928,2.92114,101.46522.984471197.858548.87682,21,11,10,4.873518,3.50697,5.38452,7.145049,27.50131,198.5517,7.679506,22.13734,15.52319,0.03979435,0.0375117595.55273199.132450.27655
57.47386,321,166,155,4.99919,2.961079,30.30227,7.975535,4.715968,9.899905,250.8972,4.47597,29.3992,20.34472,0.03961331,0.03836333,2.927082,101.51922.984423197.957748.87333,25,13,12,4.802541,3.340756,5.100974,6.652918,29.05742,193.2708,7.959585,22.67175,15.20607,0.03903563,0.0360581298.260113.16198.593347.42979
58.80719,314,161,153,5.005908,2.961608,30.23972,7.976865,4.713946,9.885195,250.5722,4.48132,29.29333,20.2634,0.03980572,0.03846475,2.93496,101.61082.968152198.368748.93915,25,13,12,4.802541,3.340756,5.100974,6.652918,29.05742,193.2708,7.959585,22.67175,15.20607,0.03903563,0.0360581298.260113.16198.593347.42979
59.94157,310,160,150,4.998769,2.968212,30.23658,7.977149,4.69419,9.86854,250.7662,4.497711,29.29788,20.29908,0.04003901,0.03865149,2.937552,101.62382.970967199.3248.92546,25,13,12,4.802541,3.340756,5.100974,6.652918,29.05742,193.2708,7.959585,22.67175,15.20607,0.03903563,0.0360581298.260113.16198.593347.42979
61.14997,303,156,147,4.995844,2.997793,30.31757,7.987157,4.681888,9.848418,250.7514,4.485124,29.39313,20.4574,0.0400425,0.03878682,2.936569,101.83092.973596199.921148.90063,25,13,12,4.802541,3.340756,5.100974,6.652918,29.05742,193.2708,7.959585,22.67175,15.20607,0.03903563,0.0360581298.260113.16198.593347.42979
62.44891,294,154,140,4.992786,2.976807,30.31436,7.949666,4.710301,9.83104,250.0957,4.424512,29.34499,20.43127,0.03988781,0.03887796,2.935641,101.31072.931972201.130849.07946,25,13,12,4.802541,3.340756,5.100974,6.652918,29.05742,193.2708,7.959585,22.67175,15.20607,0.03903563,0.0360581298.260113.16198.593347.42979
63.61114,289,153,136,4.988725,2.977729,30.31771,7.942441,4.699255,9.87737,250.0139,4.398643,29.16928,20.36661,0.03985225,0.03893334,2.953081,100.99522.910033201.511149.17162,25,13,12,4.802541,3.340756,5.100974,6.652918,29.05742,193.2708,7.959585,22.67175,15.20607,0.03903563,0.0360581298.260113.16198.593347.42979
64.44939,280,149,131,4.999598,3.011152,30.50742,7.931965,4.706058,9.874764,250.0558,4.393651,29.13279,20.37386,0.03996469,0.03872434,2.963352,101.1132.896427201.400349.28262,30,16,14,4.807033,3.41549,5.153208,6.600353,27.78829,198.6477,8.448799,22.14681,15.55556,0.03752695,0.0387104691.785283.466667198.30941.45559
65.47868,275,145,130,5.000732,3.027367,30.61145,7.948207,4.688908,9.864794,249.8781,4.418441,29.07221,20.39874,0.04015059,0.03874615,2.952867,101.84572.887271201.350649.22692,30,16,14,4.807033,3.41549,5.153208,6.600353,27.78829,198.6477,8.448799,22.14681,15.55556,0.03752695,0.0387104691.785283.466667198.30941.45559
66.47438,264,139,125,5.002491,3.038688,30.25713,7.894383,4.686594,9.844476,249.212,4.378277,29.07661,20.49562,0.03974782,0.03894377,2.935341,101.13352.897726200.815949.1947,29,16,13,4.806121,3.437171,4.994413,6.509336,27.66877,198.2755,8.514611,21.67089,15.7585,0.0384374,0.0389704690.22073.551724201.646641.16096
67.48793,262,139,123,5.005501,3.051233,30.14198,7.863874,4.673384,9.868146,249.3787,4.377243,28.97746,20.37699,0.03995277,0.0391301,2.927661,100.92482.904578200.735849.18855,29,16,13,4.806121,3.437171,4.994413,6.509336,27.66877,198.2755,8.514611,21.67089,15.7585,0.0384374,0.0389704690.22073.551724201.646641.16096
68.48707,256,138,118,5.006822,3.058456,29.85744,7.816131,4.667336,9.826517,249.9335,4.367639,28.76983,20.31727,0.03979931,0.03885945,2.921773,100.36482.914061199.755249.34541,29,16,13,4.806121,3.437171,4.994413,6.509336,27.66877,198.2755,8.514611,21.67089,15.7585,0.0384374,0.0389704690.22073.551724201.646641.16096
69.49928,250,135,115,5.009004,3.057427,29.84625,7.766638,4.661078,9.82032,249.9879,4.353833,28.67496,20.39742,0.03972086,0.03885226,2.944636,100.03962.915998201.10949.4505,29,16,13,4.806121,3.437171,4.994413,6.509336,27.66877,198.2755,8.514611,21.67089,15.7585,0.0384374,0.0389704690.22073.551724201.646641.16096
70.50079,246,135,111,5.015155,3.056148,29.79249,7.799735,4.6511,9.827067,250.2453,4.363611,28.67367,20.37887,0.03958101,0.03917353,2.956911,99.973752.914632201.550749.44157,28,15,13,4.813936,3.455218,4.890485,6.619357,27.78698,197.0198,8.423028,21.47904,15.33991,0.03859156,0.0386237491.369063.5203.879742.21725
71.5045,244,135,109,5.015331,3.047333,29.85825,7.838066,4.635007,9.850915,250.2045,4.360402,28.7517,20.45498,0.03977101,0.0391575,2.943845,99.900182.909834201.677249.49888,26,15,11,4.804556,3.388168,4.891914,6.821108,28.14915,193.7074,8.243261,21.81794,15.44867,0.03841855,0.0363228894.121393.384616201.546544.57361
