Time.time,Fish.FishCount,Fish.FishCountMale,Fish.FishCountFemale,Fish.meanViewRadius,Fish.meanImpulseTime,Fish.meanKyuukaku,Fish.meanSoshakuJikan,Fish.meanMatingRestJikan,Fish.meanMatingAge,Fish.meanJumyo,Fish.meanPotentialBenefitOfMovement,Fish.meanMinimumEnergyToMate,Fish.meanMinimumLifeToEat,Fish.meanRelativeBenefitParameter,Fish.meanRelativeCostParameter,Fish.meanMinimumDistanceFromPredator,Fish.meanEnergyToGiveBirth,Fish.meanNumberOfChildren,Fish.meanMaxEnergy,Fish.meanInitialEnergy,Predator.FishCount, Predator.FishCountMale, Predator.FishCountFemale,Predator.meanViewRadius,Predator.meanImpulseTime,Predator.meanSoshakuJikan,Predator.meanMatingRestJikan,Predator.meanMatingAge,Predator.meanJumyo,Predator.meanPotentialBenefitOfMovement,Predator.meanMinimumEnergyToMate,Predator.meanMinimumLifeToEat,Predator.meanRelativeBenefitParameter,Predator.meanRelativeCostParameter,Predator.meanEnergyToGiveBirth,Predator.meanNumberOfChildren,Predator.meanMaxEnergy,Predator.meanInitialEnergy
26.89702,605,307,298,5.013286,2.924168,30.2634,7.927201,5.016268,10.01177,250.7556,4.74917,30.63375,19.34256,0.03965609,0.03629003,3.081492,99.32475,3.061156,199.5627,48.20356,17,8,9,4.941598,3.178689,4.790569,6.58998,32.06651,198.5811,7.428942,17.65509,20.58001,0.02868238,0.04731248106.2397,2.823529,187.0637,50
28.23035,600,300,300,5.015263,2.93512,30.42863,7.925537,5.019272,9.965146,250.8484,4.752346,30.77165,19.30374,0.03960286,0.03635168,3.074412,99.46015,3.063332,200.1981,48.20554,17,8,9,4.941598,3.178689,4.790569,6.58998,32.06651,198.5811,7.428942,17.65509,20.58001,0.02868238,0.04731248106.2397,2.823529,187.0637,50
29.56368,598,301,297,5.020235,2.935995,30.44204,7.89763,5.043095,10.01868,250.8388,4.740192,30.7481,19.25299,0.03987174,0.0365759,3.083776,99.66302,3.053511,199.8713,48.08205,17,8,9,4.941598,3.178689,4.790569,6.58998,32.06651,198.5811,7.428942,17.65509,20.58001,0.02868238,0.04731248106.2397,2.823529,187.0637,50
30.89702,588,294,294,5.025575,2.951406,30.45421,7.880836,5.048058,10.02773,250.4822,4.7301,30.77526,19.22986,0.04010934,0.03646071,3.106963,99.79565,3.057822,199.6214,47.99454,17,8,9,4.941598,3.178689,4.790569,6.58998,32.06651,198.5811,7.428942,17.65509,20.58001,0.02868238,0.04731248106.2397,2.823529,187.0637,50
32.23035,571,293,278,5.022474,2.978836,30.52573,7.92349,5.046523,10.05973,249.9406,4.745843,30.8009,19.22539,0.0402084,0.03643879,3.118284,100.0951,3.031522,200.3382,48.28913,17,8,9,4.941598,3.178689,4.790569,6.58998,32.06651,198.5811,7.428942,17.65509,20.58001,0.02868238,0.04731248106.2397,2.823529,187.0637,50
33.56368,559,285,274,5.024402,2.988185,30.43638,7.976837,5.067816,10.08318,249.7863,4.71528,30.73635,19.23962,0.04042541,0.03668404,3.153139,100.1587,3.014309,201.1293,48.40189,17,8,9,4.941598,3.178689,4.790569,6.58998,32.06651,198.5811,7.428942,17.65509,20.58001,0.02868238,0.04731248106.2397,2.823529,187.0637,50
34.89702,544,275,269,5.021303,3.004819,30.31995,7.953006,5.049821,10.11465,249.9093,4.687507,30.74841,19.11931,0.04073712,0.03660313,3.154219,100.4056,3.02941,200.8394,48.4895,21,11,10,4.81141,3.285085,4.432069,5.91173,29.44303,196.7053,7.442115,17.35629,19.41308,0.02695058,0.04839081112.3706,2.904762,185.8811,46.78172
36.23035,523,264,259,5.023223,3.026324,30.37188,7.916186,5.059875,10.14563,249.971,4.662545,30.79713,19.03282,0.04107536,0.03659957,3.156255,100.6544,3.051623,201.1304,48.49732,21,11,10,4.81141,3.285085,4.432069,5.91173,29.44303,196.7053,7.442115,17.35629,19.41308,0.02695058,0.04839081112.3706,2.904762,185.8811,46.78172
37.56368,514,261,253,5.027832,3.029925,30.40601,7.91781,5.035152,10.16233,249.9296,4.676097,30.78158,19.01409,0.04120538,0.03652341,3.166533,100.6321,3.058364,201.0746,48.51718,21,11,10,4.81141,3.285085,4.432069,5.91173,29.44303,196.7053,7.442115,17.35629,19.41308,0.02695058,0.04839081112.3706,2.904762,185.8811,46.78172
38.89702,492,252,240,5.038198,3.049742,30.243,7.923928,5.022854,10.12047,249.9072,4.687929,30.64903,19.06165,0.04123264,0.0367583,3.142255,100.842,3.042681,201.5526,48.73682,21,11,10,4.81141,3.285085,4.432069,5.91173,29.44303,196.7053,7.442115,17.35629,19.41308,0.02695058,0.04839081112.3706,2.904762,185.8811,46.78172
